Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/03 21:32,Deutsche Bank,824282218,UBS,839436733,1446.04,US Dollar,1428.49,US Dollar,Wire,0
2022/09/01 06:36,Barclays,855667651,JPMorgan Chase,899949389,631.95,Chinese Yuan,620.97,Chinese Yuan,Wire,0
2022/09/16 12:57,Societe Generale,883140807,ING Bank,891030736,6065.69,Euro,6044.73,Euro,Wire,0
2022/09/03 11:55,Societe Generale,831429110,Deutsche Bank,836697396,7907.12,US Dollar,7823.24,US Dollar,Bitcoin,0
2022/09/27 12:11,UBS,940728046,Standard Chartered,947376585,380902.33,Hong Kong Dollar,386076.79,Indian Rupee,Bitcoin,1
2022/09/03 16:07,BNP Paribas,873791320,Bank of Baroda,855176955,498.64,British Pound,508.38,British Pound,Cheque,0
2022/09/01 22:46,Societe Generale,858537831,Societe Generale,839587039,549.63,US Dollar,541.43,US Dollar,Cash,0
2022/09/08 03:23,Goldman Sachs,890801586,BNP Paribas,893926371,1348.11,Singapore Dollar,1362.56,Singapore Dollar,ACH,0
2022/09/18 04:49,Standard Chartered,824716857,UBS,888320463,2316.54,Singapore Dollar,2298.85,Singapore Dollar,Cheque,0
2022/09/07 16:33,JPMorgan Chase,845551614,UBS,858586340,310.76,US Dollar,313.02,US Dollar,Cheque,0
2022/09/12 20:51,UBS,835808537,Credit Suisse,830868105,183.34,Indian Rupee,181.36,Indian Rupee,Cheque,0
2022/09/20 19:14,Deutsche Bank,821496211,Bank of Baroda,819583482,3828.44,Chinese Yuan,3765.31,Chinese Yuan,ACH,0
2022/09/20 15:07,Barclays,863843426,Credit Suisse,889978790,2036.45,US Dollar,2038.98,US Dollar,ACH,0
2022/09/09 01:22,UBS,810076758,Bank of Baroda,838119557,9098.12,US Dollar,8964.39,US Dollar,Cheque,0
2022/09/25 17:12,Credit Suisse,817774584,HSBC,893016315,974.04,US Dollar,958.86,US Dollar,ACH,0
2022/09/12 08:49,Citibank,839587039,Morgan Stanley,845575298,15580.16,Swiss Franc,15529.25,Swiss Franc,Cheque,0
2022/09/11 07:18,UBS,894374605,HSBC,815831819,825.92,US Dollar,818.28,US Dollar,Cheque,0
2022/09/21 18:46,Goldman Sachs,895320121,Societe Generale,823718431,441.19,US Dollar,442.78,US Dollar,ACH,0
2022/09/05 11:10,Barclays,819583482,BNP Paribas,878137358,2336.75,US Dollar,2308.22,US Dollar,Cheque,0
2022/09/27 06:47,Credit Suisse,861019678,Morgan Stanley,838427073,839.11,Japanese Yen,846.56,Japanese Yen,Cheque,0
2022/09/28 15:46,UBS,895899313,Deutsche Bank,871662963,851.36,US Dollar,865.02,US Dollar,Wire,0
2022/09/22 20:55,Credit Suisse,878387461,Bank of Baroda,895758349,1131.48,Euro,1142.77,Euro,Cheque,0
2022/09/23 23:40,UBS,820576383,Barclays,829175900,305.28,US Dollar,306.44,US Dollar,Cheque,0
2022/09/29 01:39,Societe Generale,819289546,Wells Fargo,895899313,1970.44,Hong Kong Dollar,1931.1,Hong Kong Dollar,Cash,0
2022/09/23 07:44,Deutsche Bank,880823176,Societe Generale,819335534,725.0,US Dollar,727.28,US Dollar,ACH,0
2022/09/08 08:10,BNP Paribas,829175900,Wells Fargo,817774584,1878.41,US Dollar,1866.58,US Dollar,Cheque,0
2022/09/07 09:39,HSBC,939557077,Goldman Sachs,910965138,9687.37,Japanese Yen,10030.88,US Dollar,Wire,1
2022/09/06 17:07,Credit Suisse,891030736,Standard Chartered,895899313,1196.15,Indian Rupee,1182.54,Indian Rupee,Reinvestment,0
2022/09/16 12:45,Credit Suisse,810076758,Deutsche Bank,882394227,471.26,Chinese Yuan,468.55,Chinese Yuan,ACH,0
2022/09/11 09:28,Credit Suisse,846913810,HSBC,850056581,444.01,Swiss Franc,440.1,Swiss Franc,Cheque,0
2022/09/09 13:25,HSBC,883197857,JPMorgan Chase,939557077,251718.11,US Dollar,245611.87,Euro,Wire,1
2022/09/27 16:57,Citibank,872820592,HSBC,868353204,702.13,US Dollar,692.67,US Dollar,Cheque,0
2022/09/28 17:42,Societe Generale,851273847,Societe Generale,818883684,5916.2,Indian Rupee,5864.57,Indian Rupee,ACH,0
2022/09/10 00:21,Morgan Stanley,863100814,HSBC,898550256,65.23,Japanese Yen,65.33,Japanese Yen,Bitcoin,0
2022/09/04 11:28,JPMorgan Chase,845551614,UBS,898550256,932.17,Euro,946.67,Euro,Bitcoin,0
2022/09/07 18:21,Societe Generale,891734598,HSBC,883793389,2078.57,US Dollar,2086.74,US Dollar,Cash,0
2022/09/13 19:50,BNP Paribas,826879290,Barclays,839345092,264.78,Euro,268.18,Euro,Cheque,0
2022/09/27 11:00,Standard Chartered,872043515,Credit Suisse,842857966,2190.57,Euro,2154.22,Euro,Cheque,0
2022/09/26 17:48,Credit Suisse,893016315,Deutsche Bank,828728463,517.78,Swiss Franc,509.91,Swiss Franc,Cheque,0
2022/09/04 09:13,JPMorgan Chase,895822412,Societe Generale,838317637,1566.6,US Dollar,1578.58,US Dollar,ACH,0
2022/09/20 15:46,Standard Chartered,955377076,Morgan Stanley,940158366,420442.48,Hong Kong Dollar,430532.39,UAE Dirham,Bitcoin,1
2022/09/21 12:58,UBS,853524491,Goldman Sachs,866629388,556.08,Swiss Franc,567.18,Swiss Franc,Cash,0
2022/09/14 13:05,Barclays,838538251,UBS,811540956,2811.75,Euro,2783.37,Euro,Wire,0
2022/09/20 13:52,UBS,914216175,Deutsche Bank,940158366,263936.87,Chinese Yuan,267219.66,Swiss Franc,Cheque,1
2022/09/10 05:09,JPMorgan Chase,832969840,BNP Paribas,839476249,1116.8,British Pound,1107.05,British Pound,Cheque,0
2022/09/05 15:20,Deutsche Bank,826879290,Credit Suisse,883793389,340.67,Indian Rupee,336.39,Indian Rupee,Cheque,0
2022/09/27 03:06,BNP Paribas,881691040,UBS,852339391,1772.67,Indian Rupee,1748.47,Indian Rupee,ACH,0
2022/09/08 23:40,JPMorgan Chase,814265799,UBS,826879290,645.43,Euro,658.21,Euro,ACH,0
2022/09/01 09:10,Deutsche Bank,881498611,Credit Suisse,847338124,1767.92,US Dollar,1752.2,US Dollar,Cheque,0
2022/09/22 12:29,Citibank,815831819,Deutsche Bank,836998038,540.6,US Dollar,541.93,US Dollar,ACH,0
2022/09/17 01:39,UBS,843101783,Deutsche Bank,828566572,4549.1,Euro,4633.53,Euro,Cash,0
2022/09/25 11:21,Standard Chartered,831931511,Wells Fargo,839345092,555.96,Singapore Dollar,567.04,Singapore Dollar,Cheque,0
2022/09/09 16:52,Barclays,816323852,Citibank,882070937,971.93,US Dollar,976.68,US Dollar,ACH,0
2022/09/29 08:06,Bank of Baroda,846231783,Barclays,858966946,1304.47,US Dollar,1316.6,US Dollar,ACH,0
2022/09/10 10:52,Deutsche Bank,831682744,UBS,816150444,259.86,British Pound,257.96,British Pound,Cash,0
2022/09/03 22:51,BNP Paribas,845351479,BNP Paribas,846913810,611.24,Indian Rupee,606.81,Indian Rupee,ACH,0
2022/09/01 02:14,Barclays,813356886,Barclays,979008866,39984.59,Indian Rupee,38507.89,Hong Kong Dollar,ACH,1
2022/09/10 20:19,Wells Fargo,824972279,Citibank,839587039,2648.18,Swiss Franc,2660.34,Swiss Franc,ACH,0
2022/09/06 09:41,Wells Fargo,820709497,Wells Fargo,845575298,22086.96,British Pound,22321.9,British Pound,Cheque,0
2022/09/03 15:12,Barclays,997225156,Societe Generale,914216175,9969.49,US Dollar,9581.59,Euro,Wire,1
2022/09/17 16:48,Societe Generale,819583482,Barclays,849349722,477.74,US Dollar,473.78,US Dollar,Cheque,0
2022/09/08 22:54,Societe Generale,883197857,Standard Chartered,824942603,6176.56,US Dollar,6456.91,Chinese Yuan,Wire,1
2022/09/10 10:02,Goldman Sachs,894214382,Deutsche Bank,845812670,1731.92,Japanese Yen,1752.79,Japanese Yen,ACH,0
2022/09/26 03:48,Citibank,836697396,Citibank,839436733,6951.98,Swiss Franc,6817.87,Swiss Franc,Cheque,0
2022/09/12 13:35,Wells Fargo,838538251,Bank of Baroda,821496211,7109.87,Chinese Yuan,7065.44,Chinese Yuan,Cheque,0
2022/09/12 22:56,UBS,838317637,Credit Suisse,838898923,88.83,US Dollar,88.58,US Dollar,Wire,0
2022/09/19 02:57,Goldman Sachs,988979095,Wells Fargo,846913810,289148.79,Indian Rupee,281394.31,Chinese Yuan,Cash,1
2022/09/03 14:34,UBS,988979095,Barclays,988961459,9877.34,Hong Kong Dollar,9514.93,UAE Dirham,ACH,1
2022/09/02 11:54,JPMorgan Chase,885345555,Deutsche Bank,824716857,2151.74,British Pound,2117.3,British Pound,Cheque,0
2022/09/10 10:36,JPMorgan Chase,824716857,Societe Generale,893016315,1701.09,UAE Dirham,1701.17,UAE Dirham,Wire,0
2022/09/08 03:13,Deutsche Bank,838119557,Goldman Sachs,881498611,490.02,Chinese Yuan,498.92,Chinese Yuan,Cash,0
2022/09/18 19:50,ING Bank,813356886,Credit Suisse,890048665,2626.02,UAE Dirham,2635.85,UAE Dirham,Cheque,0
2022/09/02 05:06,Goldman Sachs,845812670,Wells Fargo,813356886,1954.03,US Dollar,1943.45,US Dollar,ACH,0
2022/09/06 22:14,JPMorgan Chase,926240908,HSBC,814265799,33829.75,Singapore Dollar,33641.34,UAE Dirham,Wire,1
2022/09/20 21:51,Barclays,817507864,Bank of Baroda,863843426,2268.7,Swiss Franc,2258.11,Swiss Franc,ACH,0
2022/09/16 10:21,HSBC,814265799,Barclays,831682744,530.19,US Dollar,525.43,US Dollar,Cash,0
2022/09/01 21:50,Goldman Sachs,896977837,UBS,821496211,265.66,US Dollar,269.41,US Dollar,Cheque,0
2022/09/23 20:53,Morgan Stanley,849349722,UBS,877827638,7360.19,British Pound,7388.45,British Pound,Cash,0
2022/09/07 06:07,Goldman Sachs,845551614,ING Bank,814308421,815.11,Euro,827.75,Euro,ACH,0
2022/09/26 12:21,Societe Generale,831227574,JPMorgan Chase,866629388,336.27,US Dollar,329.73,US Dollar,Wire,0
2022/09/14 13:19,Bank of Baroda,813561597,Wells Fargo,851273847,2454.71,US Dollar,2472.33,US Dollar,Cash,0
2022/09/24 19:03,Citibank,979008866,Deutsche Bank,999788677,280604.69,Swiss Franc,274500.72,Chinese Yuan,Wire,1
2022/09/11 17:05,Bank of Baroda,890388981,Barclays,878137358,17.89,Indian Rupee,18.03,Indian Rupee,ACH,0
2022/09/04 17:00,Citibank,810872248,Goldman Sachs,876238574,2605.86,British Pound,2615.49,British Pound,Wire,0
2022/09/15 19:17,UBS,954349361,Credit Suisse,917901903,308203.0,UAE Dirham,325141.07,Singapore Dollar,Wire,1
2022/09/18 04:49,Societe Generale,883197857,Deutsche Bank,866629388,8999.52,Swiss Franc,9346.23,Hong Kong Dollar,ACH,1
2022/09/03 12:59,Bank of Baroda,890048665,HSBC,896028436,4688.75,Swiss Franc,4684.85,Swiss Franc,Cheque,0
2022/09/21 13:15,HSBC,851273847,Societe Generale,845575298,291.91,Euro,294.4,Euro,ACH,0
2022/09/22 09:10,HSBC,984346088,Barclays,994705205,9329.86,Hong Kong Dollar,9687.8,Singapore Dollar,Wire,1
2022/09/04 13:39,Goldman Sachs,845833156,Deutsche Bank,847338124,589.9,Euro,585.96,Euro,Cheque,0
2022/09/12 07:59,BNP Paribas,822575562,Credit Suisse,877005685,8581.91,British Pound,8625.18,British Pound,Cheque,0
2022/09/12 06:09,UBS,919046318,UBS,914216175,43983.8,Japanese Yen,41804.34,US Dollar,Bitcoin,1
2022/09/17 13:14,BNP Paribas,863843426,Deutsche Bank,881016525,98.27,Hong Kong Dollar,97.01,Hong Kong Dollar,Cheque,0
2022/09/05 06:03,Goldman Sachs,820709497,Bank of Baroda,858537831,3992.32,Singapore Dollar,3921.05,Singapore Dollar,Wire,0
2022/09/11 18:58,ING Bank,897971488,Goldman Sachs,845351479,1459.8,Euro,1464.01,Euro,ACH,0
2022/09/28 09:51,Deutsche Bank,830868105,Bank of Baroda,861019678,2153.63,US Dollar,2173.85,US Dollar,Cash,0
2022/09/02 02:13,Societe Generale,839345092,Bank of Baroda,824716857,71.14,Euro,70.79,Euro,ACH,0
2022/09/12 13:17,HSBC,851837852,Goldman Sachs,878139880,2471.39,US Dollar,2503.25,US Dollar,ACH,0
2022/09/07 18:25,ING Bank,822981052,Credit Suisse,816323852,345.24,Japanese Yen,339.58,Japanese Yen,Reinvestment,0
2022/09/12 18:28,Citibank,841227216,ING Bank,836697396,299.38,Hong Kong Dollar,294.75,Hong Kong Dollar,Wire,0
2022/09/29 08:03,Barclays,898753260,Citibank,852339391,2012.72,Hong Kong Dollar,2017.26,Hong Kong Dollar,Wire,0
2022/09/17 22:30,HSBC,816150444,Bank of Baroda,819335534,26622.02,Japanese Yen,26241.4,Japanese Yen,Wire,0
2022/09/13 03:00,Citibank,858537831,Bank of Baroda,882383095,255.11,Euro,255.75,Euro,ACH,0
2022/09/09 02:22,Goldman Sachs,955377076,BNP Paribas,970597444,314560.69,US Dollar,311305.07,Swiss Franc,Bitcoin,1
2022/09/14 09:29,Wells Fargo,839476249,HSBC,835808537,2683.02,US Dollar,2632.5,US Dollar,Cash,0
2022/09/07 05:13,Barclays,857683626,Wells Fargo,815831819,6863.82,Chinese Yuan,6975.68,Chinese Yuan,Cheque,0
2022/09/23 19:19,BNP Paribas,891415657,Barclays,852235350,1759.79,UAE Dirham,1765.24,UAE Dirham,ACH,0
2022/09/08 06:24,Wells Fargo,883793389,Morgan Stanley,845575298,1220.93,Euro,1240.18,Euro,Reinvestment,0
2022/09/15 05:57,BNP Paribas,881971316,JPMorgan Chase,846231783,230.6,Indian Rupee,230.44,Indian Rupee,ACH,0
2022/09/10 04:12,Wells Fargo,845833156,Credit Suisse,863100814,341.42,Euro,344.37,Euro,ACH,0
2022/09/25 21:30,Societe Generale,831472420,JPMorgan Chase,858181396,3020.91,Singapore Dollar,2999.32,Singapore Dollar,ACH,0
2022/09/12 01:51,Morgan Stanley,823718431,JPMorgan Chase,882070937,3648.93,Euro,3683.88,Euro,Cheque,0
2022/09/29 16:52,HSBC,838898923,UBS,816150444,862.43,Euro,864.11,Euro,ACH,0
2022/09/11 12:02,Bank of Baroda,851837852,ING Bank,812614124,22054.72,Hong Kong Dollar,22056.12,Hong Kong Dollar,ACH,0
2022/09/12 22:02,Morgan Stanley,815831819,Societe Generale,863100814,1349.27,Indian Rupee,1352.69,Indian Rupee,ACH,0
2022/09/16 20:16,Citibank,895899313,Goldman Sachs,826879290,4581.98,Euro,4530.6,Euro,ACH,0
2022/09/17 03:55,BNP Paribas,891415657,ING Bank,866306997,6806.21,Euro,6895.14,Euro,Reinvestment,0
2022/09/15 22:42,BNP Paribas,871662963,Barclays,830868105,939.99,US Dollar,958.38,US Dollar,Cheque,0
2022/09/23 20:15,Deutsche Bank,877187530,Societe Generale,866661351,2284.67,US Dollar,2263.39,US Dollar,Wire,0
2022/09/02 09:32,HSBC,919528530,Wells Fargo,839345092,9083.65,Hong Kong Dollar,8750.02,Singapore Dollar,Wire,1
2022/09/17 09:13,Deutsche Bank,839958838,ING Bank,919510312,8570.79,Singapore Dollar,8839.91,Euro,ACH,1
2022/09/29 05:58,Barclays,988961459,Deutsche Bank,975151231,156117.07,Swiss Franc,151924.52,Euro,Reinvestment,1
2022/09/13 17:11,ING Bank,845935572,Deutsche Bank,813999315,7096.83,Chinese Yuan,7237.28,Chinese Yuan,Cash,0
2022/09/29 11:06,Wells Fargo,830868105,Bank of Baroda,863606628,134.31,Euro,134.8,Euro,Cheque,0
2022/09/04 14:14,HSBC,858966946,Societe Generale,867503414,154.0,Euro,156.27,Euro,Cheque,0
2022/09/15 22:56,Bank of Baroda,831931511,HSBC,827232410,2407.28,US Dollar,2415.59,US Dollar,ACH,0
2022/09/26 07:02,HSBC,840742311,Wells Fargo,894214382,7722.3,US Dollar,7613.01,US Dollar,Cheque,0
2022/09/11 05:46,UBS,819583482,JPMorgan Chase,883793389,1012.14,British Pound,995.72,British Pound,Cheque,0
2022/09/06 20:07,BNP Paribas,828566572,Standard Chartered,829175900,54.19,Chinese Yuan,54.34,Chinese Yuan,ACH,0
2022/09/23 20:07,ING Bank,895225343,Wells Fargo,858181396,403.15,US Dollar,408.77,US Dollar,Cheque,0
2022/09/15 23:19,Wells Fargo,884252722,Bank of Baroda,888320463,24.71,Hong Kong Dollar,24.4,Hong Kong Dollar,Cheque,0
2022/09/26 05:25,JPMorgan Chase,883197857,Bank of Baroda,825014631,5087.23,Swiss Franc,5157.54,Swiss Franc,Cheque,0
2022/09/21 20:14,ING Bank,845935572,Deutsche Bank,866792612,215.93,Singapore Dollar,218.81,Singapore Dollar,Wire,0
2022/09/02 21:20,ING Bank,868353204,Societe Generale,817774584,1342.8,Japanese Yen,1352.36,Japanese Yen,ACH,0
2022/09/13 18:10,Goldman Sachs,823756669,ING Bank,839587039,122.17,UAE Dirham,122.88,UAE Dirham,ACH,0
2022/09/16 19:58,Deutsche Bank,846913810,Societe Generale,819289546,281.18,US Dollar,277.56,US Dollar,Wire,0
2022/09/17 18:34,Deutsche Bank,884093639,Barclays,877827638,321.31,Swiss Franc,327.26,Swiss Franc,Reinvestment,0
2022/09/01 12:35,Barclays,847338124,HSBC,845351479,1661.34,Chinese Yuan,1643.12,Chinese Yuan,Wire,0
2022/09/20 18:06,Goldman Sachs,886149359,Standard Chartered,847308985,2149.5,British Pound,2170.53,British Pound,Cheque,0
2022/09/22 12:50,Barclays,876238574,Standard Chartered,860992979,22752.15,British Pound,23057.13,British Pound,ACH,0
2022/09/16 12:02,ING Bank,858966946,JPMorgan Chase,845264581,269.31,Singapore Dollar,273.25,Singapore Dollar,ACH,0
2022/09/19 12:15,JPMorgan Chase,871662963,JPMorgan Chase,861220073,557.57,US Dollar,560.56,US Dollar,ACH,0
2022/09/10 13:10,Credit Suisse,868353204,Barclays,851837852,4838.06,UAE Dirham,4854.38,UAE Dirham,Cheque,0
2022/09/18 04:14,Morgan Stanley,871662963,Wells Fargo,895899313,12640.7,Singapore Dollar,12518.87,Singapore Dollar,ACH,0
2022/09/21 05:15,Societe Generale,882070937,Credit Suisse,881182864,144.37,UAE Dirham,145.94,UAE Dirham,Cheque,0
2022/09/25 04:47,Credit Suisse,822201654,Societe Generale,890048665,105.72,Hong Kong Dollar,106.11,Hong Kong Dollar,Cheque,0
2022/09/01 12:17,Morgan Stanley,858586340,BNP Paribas,884093639,380.7,British Pound,384.72,British Pound,ACH,0
2022/09/26 03:32,Citibank,871586053,Societe Generale,831831063,3158.26,US Dollar,3209.82,US Dollar,Cheque,0
2022/09/11 06:13,Bank of Baroda,819289546,Standard Chartered,893926371,517.3,UAE Dirham,517.93,UAE Dirham,Cash,0
2022/09/08 02:33,Deutsche Bank,839436733,Standard Chartered,875228535,5437.33,US Dollar,5459.79,US Dollar,Cash,0
2022/09/08 20:59,BNP Paribas,940885476,UBS,979467853,310548.39,US Dollar,301387.98,Singapore Dollar,Wire,1
2022/09/01 05:24,Wells Fargo,811540956,Bank of Baroda,855657579,27.99,US Dollar,28.01,US Dollar,Wire,0
2022/09/14 06:00,Wells Fargo,814308421,Citibank,858718453,2172.05,US Dollar,2189.28,US Dollar,ACH,0
2022/09/22 20:36,ING Bank,890048665,Wells Fargo,842857966,426.72,Euro,434.47,Euro,Cheque,0
2022/09/25 16:42,Goldman Sachs,846913810,HSBC,828740864,3126.97,Indian Rupee,3100.86,Indian Rupee,Wire,0
2022/09/18 06:14,Morgan Stanley,812614124,Goldman Sachs,831831063,1076.18,US Dollar,1090.92,US Dollar,Wire,0
2022/09/07 12:16,Societe Generale,888461803,Deutsche Bank,884752529,7282.44,Euro,7229.62,Euro,ACH,0
2022/09/07 00:34,ING Bank,870291817,Standard Chartered,882340307,1005.88,Euro,1018.88,Euro,ACH,0
2022/09/24 12:57,Bank of Baroda,979008866,ING Bank,999788677,9009.8,UAE Dirham,8607.35,Swiss Franc,Wire,1
2022/09/10 02:20,Morgan Stanley,855176955,Bank of Baroda,882383095,9000.51,Chinese Yuan,9156.78,Chinese Yuan,Wire,0
2022/09/19 06:48,Societe Generale,842329237,Bank of Baroda,832162965,4032.5,British Pound,4077.34,British Pound,ACH,0
2022/09/02 16:57,Wells Fargo,994705205,ING Bank,975151231,9733.83,British Pound,9189.37,British Pound,Cash,1
2022/09/08 13:43,Standard Chartered,881971316,Societe Generale,813561597,139.26,Hong Kong Dollar,141.66,Hong Kong Dollar,ACH,0
2022/09/28 08:06,Barclays,821496211,Standard Chartered,882394227,1481.96,Japanese Yen,1494.42,Japanese Yen,Wire,0
2022/09/22 00:20,UBS,877827638,Goldman Sachs,810435578,2761.61,British Pound,2755.49,British Pound,Wire,0
2022/09/17 13:57,ING Bank,997225156,Societe Generale,999788677,307313.21,Hong Kong Dollar,299219.07,Chinese Yuan,Wire,1
2022/09/05 00:53,Deutsche Bank,858718453,Citibank,831227574,3473.33,Euro,3506.72,Euro,Wire,0
2022/09/23 11:22,Wells Fargo,838538251,Goldman Sachs,871586053,1400.26,US Dollar,1424.13,US Dollar,Wire,0
2022/09/27 13:38,Citibank,826879290,Wells Fargo,855657579,1491.35,US Dollar,1509.08,US Dollar,ACH,0
2022/09/05 21:07,Bank of Baroda,815831819,Barclays,810435578,12055.26,Japanese Yen,11862.92,Japanese Yen,ACH,0
2022/09/04 00:50,Standard Chartered,838427073,Societe Generale,842138745,1582.2,Chinese Yuan,1603.7,Chinese Yuan,ACH,0
2022/09/09 09:50,Bank of Baroda,861220073,BNP Paribas,885329037,10402.64,Japanese Yen,10515.56,Japanese Yen,Cheque,0
2022/09/27 10:21,Standard Chartered,826879290,Standard Chartered,824972279,9049.89,Euro,8999.4,Euro,Wire,0
2022/09/15 13:37,HSBC,847308985,ING Bank,886149359,29.25,US Dollar,28.88,US Dollar,Wire,0
2022/09/08 03:47,HSBC,860929647,Citibank,883140807,1521.63,Japanese Yen,1510.52,Japanese Yen,Wire,0
2022/09/08 06:39,Standard Chartered,814265799,Wells Fargo,968800797,9311.14,Japanese Yen,9644.2,Chinese Yuan,Wire,1
2022/09/05 20:06,BNP Paribas,979008866,Bank of Baroda,839345092,9305.84,British Pound,8825.44,Indian Rupee,ACH,1
2022/09/25 10:49,Credit Suisse,871586053,UBS,845551614,234.72,Euro,237.3,Euro,Reinvestment,0
2022/09/29 07:08,Standard Chartered,849349722,Societe Generale,882070937,2803.86,US Dollar,2858.29,US Dollar,Cheque,0
2022/09/23 14:45,Morgan Stanley,893926371,UBS,870855700,2210.65,British Pound,2178.29,British Pound,Cheque,0
2022/09/20 02:18,Societe Generale,856164955,UBS,860185867,651.08,Euro,646.32,Euro,Cash,0
2022/09/06 08:25,UBS,855657579,JPMorgan Chase,822201654,1842.84,Japanese Yen,1876.84,Japanese Yen,Reinvestment,0
2022/09/22 19:42,Wells Fargo,845551614,Standard Chartered,841244663,2947.12,British Pound,2997.14,British Pound,Cash,0
2022/09/23 23:25,ING Bank,856164955,Barclays,889254563,361.63,Japanese Yen,366.33,Japanese Yen,Cash,0
2022/09/28 16:52,Societe Generale,824716857,Deutsche Bank,818883684,3336.59,British Pound,3308.16,British Pound,Cash,0
2022/09/29 15:16,Morgan Stanley,919510312,Citibank,955377076,10121.74,Japanese Yen,10324.37,Hong Kong Dollar,Bitcoin,1
2022/09/28 11:55,Deutsche Bank,955377076,Standard Chartered,926240908,37101.52,British Pound,35222.45,Hong Kong Dollar,Cash,1
2022/09/06 00:24,Goldman Sachs,919528530,Morgan Stanley,960119651,9235.82,Euro,9553.77,Indian Rupee,Cash,1
2022/09/01 20:23,Wells Fargo,822981052,Barclays,896282117,3261.33,Chinese Yuan,3282.59,Chinese Yuan,Cash,0
2022/09/04 08:16,Citibank,877827638,JPMorgan Chase,836998038,224.67,Euro,228.9,Euro,Reinvestment,0
2022/09/17 07:27,Societe Generale,842857966,Deutsche Bank,866629388,4590.02,Singapore Dollar,4624.85,Singapore Dollar,ACH,0
2022/09/12 01:34,Standard Chartered,842138745,Standard Chartered,891030736,234.5,Singapore Dollar,236.8,Singapore Dollar,Wire,0
2022/09/20 06:31,Credit Suisse,898550256,UBS,838427073,778.38,Euro,793.11,Euro,ACH,0
2022/09/05 22:29,ING Bank,851273847,Societe Generale,889089901,3589.95,Euro,3522.97,Euro,Wire,0
2022/09/24 15:21,UBS,891030736,Credit Suisse,881691040,6263.74,British Pound,6172.44,British Pound,Reinvestment,0
2022/09/04 09:53,Citibank,842329237,Bank of Baroda,871662963,2971.47,British Pound,2986.96,British Pound,Reinvestment,0
2022/09/29 08:54,UBS,842868828,Barclays,940158366,9236.94,Indian Rupee,8864.54,Japanese Yen,Bitcoin,1
2022/09/29 21:13,Morgan Stanley,893926371,Standard Chartered,824942603,191.09,Chinese Yuan,191.52,Chinese Yuan,Bitcoin,0
2022/09/27 20:09,BNP Paribas,882070937,Standard Chartered,850056581,1811.91,Chinese Yuan,1780.03,Chinese Yuan,ACH,0
2022/09/16 15:18,ING Bank,960119651,Barclays,947376585,6999.63,UAE Dirham,6897.95,Japanese Yen,Wire,1
2022/09/23 11:14,UBS,824942603,Wells Fargo,882383095,6047.56,Euro,6058.75,Euro,Cheque,0
2022/09/20 02:18,Goldman Sachs,838317637,HSBC,884752529,46.91,US Dollar,46.7,US Dollar,Wire,0
2022/09/01 17:39,Goldman Sachs,889089901,Wells Fargo,891734598,2825.24,UAE Dirham,2881.34,UAE Dirham,ACH,0
2022/09/16 12:08,BNP Paribas,875228535,Bank of Baroda,878137358,671.79,Japanese Yen,672.26,Japanese Yen,Reinvestment,0
2022/09/26 13:25,Societe Generale,979008866,Societe Generale,984346088,46750.21,Singapore Dollar,44868.8,Swiss Franc,ACH,1
2022/09/19 19:33,Deutsche Bank,890801586,Societe Generale,821668732,3588.48,US Dollar,3518.77,US Dollar,Bitcoin,0
2022/09/14 03:14,UBS,828728463,Societe Generale,940728046,49578.67,Hong Kong Dollar,51275.63,Hong Kong Dollar,Wire,1
2022/09/26 15:58,Standard Chartered,828728463,UBS,926240908,477528.28,UAE Dirham,466496.57,Hong Kong Dollar,Wire,1
2022/09/02 11:44,Societe Generale,885345555,Deutsche Bank,841244663,1028.89,Euro,1047.32,Euro,Cash,0
2022/09/14 01:43,ING Bank,860806024,Deutsche Bank,891756179,959.28,Euro,962.33,Euro,Wire,0
2022/09/07 07:26,Goldman Sachs,839958838,BNP Paribas,882383095,517.24,British Pound,507.3,British Pound,ACH,0
2022/09/25 07:59,Standard Chartered,890801586,Goldman Sachs,825374874,3718.24,Singapore Dollar,3754.03,Singapore Dollar,Cash,0
2022/09/22 06:49,Goldman Sachs,863843426,Deutsche Bank,866792612,131.47,US Dollar,130.24,US Dollar,Wire,0
2022/09/22 22:07,Standard Chartered,841227216,Barclays,845812670,1218.49,US Dollar,1231.79,US Dollar,Reinvestment,0
2022/09/09 20:41,JPMorgan Chase,813356886,Societe Generale,870291817,2349.27,Euro,2314.84,Euro,ACH,0
2022/09/05 02:17,Citibank,889978790,HSBC,881016525,250.53,British Pound,248.54,British Pound,Cash,0
2022/09/12 17:21,HSBC,831227574,HSBC,810435578,144.69,Singapore Dollar,145.3,Singapore Dollar,Wire,0
2022/09/20 06:18,JPMorgan Chase,821496211,Bank of Baroda,843101783,1560.35,Japanese Yen,1549.75,Japanese Yen,Wire,0
2022/09/09 08:48,ING Bank,884752529,BNP Paribas,888461803,167.93,US Dollar,169.99,US Dollar,Cheque,0
2022/09/22 23:04,HSBC,822448136,ING Bank,845812670,607.92,Chinese Yuan,598.88,Chinese Yuan,Cash,0
2022/09/28 06:14,ING Bank,852235350,Credit Suisse,819289546,32.95,Indian Rupee,32.34,Indian Rupee,ACH,0
